tid,topicId,replies,favorite,support,historyPV,yesterdayPV/yesterdayUV,yesterdayUV,dateline
12067995,,2,0,0,609,3,1,10546975
10260181,6,19,0,0,10386,1,1,107791531
11999310,6,18,0,0,1807,1,1,15284707
11887272,7,30,0,1,4249,1,1,23565407
12284396,7,19,0,0,699,1,1,2687214
12138768,4,11,0,0,416,1,1,7536437
11908877,7,6,0,0,550,1,1,22021154
12184908,,0,0,0,316,2,1,5511773
11867921,2,6,0,0,772,1,1,24420779
11937099,,10,,0,5996,1,1,20210773
12184890,,3,0,0,2848,1,1,5512710
12218469,2,12,,0,1245,1,1,4318297
12139441,2,3,0,0,178,1,1,7517334
12047647,,5,0,0,154,1,1,11292543
12189993,,1,0,0,413,1,1,5243383
12112252,2,12,0,0,662,1,1,8656555
11921359,1,1,0,1,710,1,2,21161254
11910362,6,1,0,0,844,1,3,21920026
12171424,7,10,,0,707,1,1,6147100
12365429,6,1,0,0,164,1,2,341148
11707013,21,52,,4,17815,1,1,38108766
12054314,1,1,0,0,510,1,1,10976513
11940755,3,22,,0,5037,1,1,20022383
12277000,4,15,,0,944,2,1,3006702
11773547,7,3,0,0,551,1,1,31022990
11932271,3,6,0,0,1112,1,1,20508410
11949634,,1,0,0,810,1,1,19502123
12091896,7,10,0,0,658,1,1,9605921
11974931,3,2,0,0,716,1,1,17529226
11724077,3,5,0,0,737,1,1,36197698
11907823,2,77,,2,11763,1,1,22094423
12090663,,1,0,0,1021,1,1,9677297
12171476,2,3,0,0,560,1,2,6145499
11922979,2,12,0,0,982,1,1,21054631
11860830,2,10,0,0,1831,1,1,24790044
11978142,3,11,0,0,1569,1,1,17249333
11951175,21,5,,0,3001,1,1,19401321
12031250,2,2,0,0,274,1,1,12534090
860547,17,33,0,0,5666,1,1,284599480
11996655,2,3,,0,1371,1,2,15581249
12365759,30,2,0,0,77,1.5,2,320596
12119913,7,12,0,0,557,1,1,8277670
12006173,2,16,,0,1507,1,1,14693768
11005675,6,11,0,2,926,1,1,78852969
12044841,7,64,,3,5290,1,1,11455196
12143148,2,14,,0,1546,1,1,7342152
12276592,2,16,,0,881,1,1,3018308
11704447,,6,0,2,3899,1,1,38362410
12010688,7,61,0,1,4094,1,1,14272616
11973886,3,5,0,0,513,1,2,17605679
11908507,2,18,0,0,991,1,1,22038457
12126578,2,2,0,0,662,1,1,8042620
11895100,2,18,0,1,2729,1,1,22992720
12281715,3,15,0,0,1019,1,1,2786815
12195882,4,4,0,0,413,1,1,5007638
12283832,2,4,0,0,625,1,1,2712415
12200172,2,206,,4,5605,1.5,2,4850050
11916496,12,26,0,0,3506,1,1,21485601
11890016,2,8,0,1,1135,1,2,23397980
2378204,,24,0,0,1486,1,1,253338708
11928131,3,7,,1,1728,1,1,20728024
11921389,2,25,0,0,2460,1,1,21160524
11881328,2,11,,1,1396,1,1,23843837
12294189,2,2,,0,216,1,1,2262121
11970649,2,73,0,0,5426,1,2,17845107
11877485,7,13,,0,907,1,1,24024246
11934203,7,48,,0,2954,1,1,20384062
12039793,3,28,0,0,2598,1,1,11763432
11904945,7,0,0,0,37,1,1,22297257
11992519,1,2,0,0,472,1,1,15949918
11938311,2,39,,2,7510,2,1,20136957
11787419,7,2,,0,473,1,1,30428324
11858147,23,9,0,0,783,1,1,24897298
12107622,3,5,0,0,638,1,2,8886175
12080770,3,4,0,0,513,1,1,10092196
12290260,3,8,0,0,640,1.5,2,2430133
12198541,2,16,,1,880,1,1,4911230
12364687,2,0,0,0,237,1.5,2,375541
12054623,7,12,,0,703,1,1,10965702
11950314,2,20,,0,9214,1,1,19446559
12100369,7,21,,2,2377,1,1,9236789
12153408,3,6,0,0,776,1,1,6805318
12045327,6,32,,1,3867,1,1,11413109
12104500,2,15,,0,1436,1,1,9051331
11889641,7,8,0,1,541,1,1,23415782
11988772,3,9,0,0,1254,1,2,16299828
12042093,7,6,0,0,660,1,1,11628798
12188608,4,0,0,0,234,1,1,5324333
11815820,23,24,,0,6417,1,1,29002072
11710845,4,77,,4,17267,1,1,37726322
12365642,2,16,0,0,2208,1,1,329229
6911036,9,10,0,0,788,1,1,182811230
11979405,3,4,0,0,1023,1,1,17120716
4967014,30,73,,0,4493,1,1,220407069
12177623,7,2,0,0,692,1,1,5868583
12331887,2,19,0,0,1487,1,1,1135478
12144375,3,22,,0,998,1,1,7267416
11877049,9,3,0,0,4188,1,1,24037884
12351523,12,2,0,0,391,1,2,757444
11946674,3,2,0,1,904,1,1,19681431
11634223,6,1,0,2,138,1,1,44833551
12059873,14,3,0,0,2869,1,1,10782271
11192227,10,12,0,0,1259,1,1,70929900
8020912,30,8,0,0,862,1,1,159460434
12118843,10,21,,1,2369,1,1,8345509
11926955,3,1,0,3,1345,1,1,20776822
12210352,23,4,0,0,697,2,1,4560527
12078937,4,13,0,0,757,1,1,10173592
11030802,16,506,,210,392795,1,2,77596785
11850567,7,24,,2,2626,1,1,25749173
6384068,,28,0,0,1468,1,1,194812221
11973645,3,19,0,0,1935,1,1,17617780
12267534,2,8,,0,596,1,1,3387953
12090263,1,78,,0,4908,1,1,9691208
12110046,6,46,,0,1686,1,1,8776401
8326593,9,2,0,0,625,1,1,150158947
12293219,22,16,,0,3013,1,2,2316675
12123194,2,2,0,0,204,1.3333333333333333,3,8136380
12103774,4,8,0,0,162,1.5,2,9076376
12193368,7,4,0,0,1005,1,1,5093450
12065394,7,0,0,0,345,1,1,10625921
12009424,30,1,0,0,110,1,1,14412056
6646370,,17,0,0,27932,1,1,188690115
11938618,23,13,0,0,1428,2,1,20127126
10497178,30,2,0,0,559,1,1,98504748
12366023,2,18,,0,1875,1,2,285202
12098533,2,21,,7,3260,1,1,9315980
11856263,7,13,,0,2129,1,2,25019993
12046144,9,5,0,0,3414,1,1,11379533
11960252,3,21,0,0,3944,1,1,18718391
12058802,7,0,0,0,378,1,1,10800123
12075796,4,6,0,0,208,1,1,10292014
11897945,30,12,,1,1120,1,1,22786138
10859876,4,62,0,6,5732,1,1,85023791
9094732,9,15,0,0,1664,1,1,130864965
12267938,4,11,0,0,597,1,1,3370654
11995633,5,89,,4,15614,1,1,15690146
12299446,22,40,0,0,6527,1,1,2070725
12366480,2,2,0,0,267,1.25,4,251179
12361344,22,2,,0,894,1,1,536843
12347721,30,4,,1,278,1,1,962367
12118314,23,16,0,0,2073,3,1,8369175
4828819,,79,0,0,6962,1,1,223052954
12313541,,2,0,0,208,1,1,1453741
11825865,4,13,,0,1823,1,1,28127651
12202311,7,9,0,0,1306,1,1,4796199
11940134,3,64,0,4,12083,1,1,20045988
11879203,4,16,0,0,3201,1,1,23941588
11916495,4,2,0,0,171,1,1,21485600
11806275,9,2,0,0,2344,1,1,29204246
12215304,7,13,0,0,883,1,1,4421435
12307374,2,15,,0,1255,1,1,1800006
4170137,,4,0,0,637,1,1,230557544
11969269,5,14,0,0,4168,1,1,17951007
11963328,3,11,0,2,2820,1,1,18425758
11911068,2,22,0,3,1364,1,1,21864656
11968663,5,8,0,0,1917,1,1,17993206
12091674,5,17,0,0,3313,1,1,9621342
12144431,7,12,,2,1024,1,1,7264239
11926910,3,26,,0,7816,1,1,20781438
12313105,16,10,0,0,651,1,1,1475393
11806290,3,3,0,2,823,1,1,29203182
12045571,7,18,,0,1046,1,1,11402497
11958990,2,35,0,1,1758,1,1,18812535
11933505,5,5,,3,3454,1,1,20442032
12081375,3,10,0,0,688,1,1,10072645
8906959,8,12,0,0,1797,1,1,136164615
12125910,5,21,0,0,5817,1,1,8059786
12202252,30,21,0,0,878,1,1,4802382
12286162,30,5,0,0,306,1,1,2619279
12365513,2,18,0,0,648,1,1,336395
11867075,10,2,0,0,541,1,1,24448594
11792180,,0,0,0,3,1,1,30179891
11907706,6,3,0,1,781,1,1,22100341
11989402,3,1,0,0,511,1,1,16234178
12361355,2,6,0,0,121,1,1,535962
11974288,23,8,0,0,1153,1,1,17562146
12319875,2,5,0,0,312,1,4,1266501
12303571,7,3,,0,306,1,3,1966702
11932101,3,41,0,1,8047,1,1,20532937
11821543,7,16,,0,1999,1,1,28525308
12004897,23,0,0,0,217,1,1,14822686
12078431,4,3,0,0,100,1,1,10191955
8786428,30,13,,0,2203,1,1,140742699
12080711,30,7,0,0,501,1,1,10094432
11916075,5,3,0,0,1646,1,1,21509954
12022026,4,1,0,0,321,1,1,13455018
12305304,18,0,0,0,404,1,2,1892968
11869972,4,1,,1,372,1,1,24306300
12037191,7,13,0,0,480,1,1,11938239
12206246,7,6,0,0,320,1,1,4664133
12269430,30,0,,0,298,1,1,3303236
11996889,7,0,0,0,89,1,1,15555587
11972612,3,8,,0,1445,1,1,17686103
12366061,2,2,0,0,648,1,1,279884
12026958,7,2,0,0,163,1,1,12975206
12302513,18,1,,0,450,1,1,1990230
12257885,7,24,,0,895,1,1,3594137
11967660,30,1,0,0,229,1,1,18078380
12177636,23,3,0,0,337,1,1,5868210
12351146,7,19,,0,690,1,1,774476
12347397,4,6,0,0,489,1,1,974601
12106890,4,27,,2,1323,1,1,8912585
12312458,7,13,,3,899,1,2,1524706
12287070,2,16,0,0,1707,1,1,2587764
12309586,5,4,0,0,921,1,2,1669444
12080355,6,34,,0,1498,1,1,10106580
12076226,30,27,0,0,1766,1,1,10279731
4772936,,22,,0,5521,1,1,223616044
11991302,25,4,0,0,3081,1,1,16050645
12275033,1,136,,1,6536,1,1,3097796
12349708,6,2,0,0,322,1,2,862575
11927140,7,103,,22,27090,1,2,20757987
11972625,3,8,,0,939,1,1,17685230
12299212,36,5,0,0,1005,1,1,2074819
7428170,30,11,0,0,1268,1,1,173885201
11357121,32,5,0,0,597,1,1,62294593
11859471,3,0,0,0,511,1,2,24850031
12043452,25,6,,0,2826,1,1,11538998
12348086,1,15,0,0,1142,1,1,949812
11875266,23,4,0,0,966,1,1,24120015
12267664,7,10,0,0,457,1,1,3382785
11073239,30,20,,2,1611,1,1,75172543
12110072,1,11,0,1,1643,1,1,8775041
12300563,7,4,0,0,930,1,1,2052126
12258516,1,43,0,3,5089,1,1,3542524
12158919,30,1,,0,324,1,1,6622604
12276889,5,17,0,0,2541,1,2,3011570
11935494,7,4,0,0,309,1,1,20300606
11852819,,1268,,105,75094,1,2,25478794
11873035,2,4,0,0,339,1,1,24201463
12120106,4,29,0,0,1186,1,1,8269959
5165522,30,41,0,0,2079,1,1,215571066
12365647,2,1,0,0,101,1,1,328949
12128079,4,10,0,0,396,1,1,7991073
12366312,1,9,0,0,344,1,4,263117
12169525,7,211,,35,7609,1,1,6239002
12349497,7,0,0,0,127,1,1,871879
12300185,36,0,0,0,370,1,1,2059305
12245869,1,51,0,0,3643,1,1,3813857
3825778,,53,0,0,8770,1,1,234803803
11869787,6,6,0,0,761,1,1,24332795
12298670,36,5,0,0,770,1,1,2087815
12255845,7,4,,1,518,1,1,3641293
12073250,4,1,0,0,59,1,1,10376392
12061182,4,3,0,0,864,1,1,10737012
11870529,6,29,0,2,3984,1,1,24286174
11782792,8,6,0,0,1103,1,1,30595445
12348785,36,4,0,0,547,1,1,910848
12301033,36,4,0,0,771,1,1,2042322
7689994,,4,,0,948,1,1,169234829
11985078,25,18,,0,7703,1,2,16606233
12364786,2,18,0,0,776,1,1,366330
12118295,4,39,,0,1026,1,1,8369810
12243436,2,58,,0,1554,1,2,3877684
12178137,4,5,,0,1025,1,1,5847308
12298582,36,34,,0,5367,1,1,2089286
12150202,7,9,,0,898,1,1,6953377
12060850,7,0,0,0,117,1,1,10763116
11785708,16,11,0,2,2045,1,1,30498520
12113125,30,4,,0,373,1,1,8623084
12064322,4,6,0,0,328,1,1,10648002
12046868,7,11,0,0,722,2,1,11326896
7978198,,242,,5,73263,1,1,160935480
12364375,2,15,,0,1506,1,1,405240
11919201,25,13,0,0,3874,1,1,21276465
12099363,7,20,0,1,790,1,1,9268291
11847104,4,16,,1,1623,1,1,26100700
12340018,36,1,0,0,377,1,2,1084656
12062079,4,5,,0,554,1,1,10717663
12135688,3,6,0,0,370,1,1,7678910
12176705,4,39,,0,2772,1,1,5931365
12136943,2,4,0,0,1023,1,1,7614359
12139931,2,6,0,0,1237,1,2,7501092
5001695,27,13,0,0,1999,1,1,219532290
12295746,5,22,0,0,1659,1,1,2186558
12102374,25,15,0,0,4649,1,1,9149084
12364324,2,3,0,0,390,1,1,406546
3147546,,19,0,0,4069,1,1,241731916
11862015,10,7,0,1,1434,1,1,24722525
11950058,4,8,,0,801,1,1,19457131
12365943,30,6,0,0,275,1,3,306582
12000245,30,13,0,0,983,1,1,15203056
11828848,4,13,,2,1025,1,1,27866604
11782898,4,0,0,0,108,1,1,30592756
12365129,12,1,0,0,282,1,1,353948
12304513,22,2,,0,623,1,1,1915119
5036254,,38,,0,53309,2,1,218671523
12073270,7,24,0,0,633,1,1,10375796
11949020,7,14,,0,5253,1.5,2,19531240
9144465,10,100,,2,79083,1,1,129471968
12304252,7,9,0,0,618,1,1,1921147
10954605,32,11,0,0,1386,1,1,81195400
11826585,4,12,,0,1070,1,1,28064553
12312023,30,1,0,0,232,1,1,1543303
11820321,29,31,,43,15473,1,1,28615321
12185058,7,20,0,1,1982,1,1,5505436
12166296,23,23,,0,4028,1,1,6358090
11789794,7,6,0,0,256,1,1,30320327
9118273,10,200,,13,114256,1,2,130206716
12074552,2,3,,0,611,1,2,10342925
12212194,30,32,0,0,980,1,1,4499143
11958921,2,167,,23,32604,1,2,18817401
12112229,4,3,0,0,264,1,1,8657261
12011414,4,24,,1,1650,1,1,14246144
12256089,30,0,,0,296,2,1,3636327
12269476,1,10,0,0,595,1,1,3301166
12215912,2,4,0,0,270,1,1,4406467
12365940,1,2,0,0,120,1,1,306819
12190310,2,7,,0,270,1,1,5205407
12194475,7,8,,0,1394,1,1,5067403
6984758,,3,0,0,1597,1,1,181856861
4514106,,9,0,0,939,1,1,226604828
12128922,23,30,,0,2314,1,1,7952605
11932252,6,14,0,0,1763,1,1,20520042
12285688,32,4,,0,480,1,1,2658941
11911491,4,8,0,2,2025,1,1,21845945
11897288,7,11,0,0,833,1,1,22822116
12230138,1,84,0,0,5584,1,1,4052076
12030580,24,5,,2,852,1,1,12617689
12366359,2,5,0,0,153,1,1,260095
12017369,30,17,0,0,475,1,1,13894400
12296026,22,2,,0,680,1,1,2176921
11737536,10,24,0,4,4523,1,1,34633837
11952946,2,9,0,0,1230,2,1,19265533
10845624,5,4,,0,2889,1,1,85560492
11820820,7,36,,0,5187,1,1,28588083
12139382,7,14,0,0,1532,1,1,7518652
12364041,2,18,0,0,751,1,1,420518
12360423,16,0,0,0,110,1,1,594720
11931313,2,4,0,1,325,1,1,20565195
12029821,2,14,0,0,902,1,1,12694953
12347367,30,3,0,0,185,1,1,977265
12221077,7,3,0,0,282,1,1,4257087
12006520,3,20,0,0,1908,1,1,14671853
11806761,6,8,0,2,814,1,1,29176033
11825959,7,3,0,0,287,1,1,28104104
11990735,6,22,,0,2180,1,1,16086815
12059967,4,2,0,0,385,1,1,10780831
11792286,7,14,,0,1693,2,1,30173204
12345743,7,3,0,0,385,2,1,1049288
12138373,4,50,,2,2561,1,2,7572680
11991196,7,12,,0,1672,1,1,16058518
11804287,7,6,0,0,193,1,1,29359379
12091476,7,19,,0,447,1,1,9644600
12366606,2,2,0,0,424,1,1,242658
8014329,21,129,,2,34728,1,1,159688595
8901833,10,364,,7,984337,1,1,136350631
11965898,4,7,0,0,651,1,1,18232917
8057501,,199,0,0,20600,1,1,158166306
12276171,7,23,,0,2317,1,1,3031595
12366447,2,13,0,0,772,1,2,253104
12271702,4,6,0,0,679,1,1,3254458
12195782,2,4,,0,170,1,1,5009827
11874165,6,8,,0,941,1,1,24175385
12254914,7,1,0,0,234,1,1,3691981
11817776,18,36,,7,3566,1,1,28832452
12271676,2,4,0,0,354,1,1,3254770
12303326,23,1,0,0,468,1,1,1974344
12278596,1,9,0,0,505,1,1,2925410
12141517,10,3,0,0,902,1,1,7425942
12271697,7,2,0,0,399,1,1,3254513
12178144,7,0,0,0,374,1,1,5847143
12217589,10,5,0,0,913,1,1,4342428
11908067,10,22,,5,6849,1.5,2,22074276
12241431,21,2,0,0,865,1,1,3906004
12095089,1,2,0,0,418,1,1,9462557
12360553,10,5,0,0,299,1,2,587925
12149619,7,22,,2,2243,1,1,6981382
11924295,7,8,,0,599,1,2,20933973
12361062,23,1,0,0,290,1,1,571730
11850265,4,1,0,0,349,2,1,25777553
11895181,2,10,,2,1229,1,1,22987618
11915478,7,1,0,0,393,1,1,21550591
12216847,1,100,0,0,6330,1,1,4375113
12061033,7,1,0,0,234,2,1,10754542
11985201,1,42,0,0,4316,1,1,16601558
12275311,2,3,0,0,520,1,1,3083623
12296906,2,4,0,0,381,1,1,2154998
12212438,4,11,0,0,1249,2,1,4494495
11782320,7,13,,0,1173,1,1,30607152
11935029,4,17,0,1,2608,1,1,20319134
12178306,4,14,,0,881,1,1,5838838
12213371,2,2,0,0,233,1,1,4482080
11829618,4,7,0,0,354,1,1,27797645
11956637,1,9,0,0,2977,1,1,18995458
11874152,7,9,,0,773,1,1,24175735
11874162,4,24,,0,1474,1,1,24175449
12293209,4,24,,0,1950,2,1,2316883
12175337,7,14,,0,555,1,1,5981665
12287770,7,24,,2,1436,1,1,2559368
10714476,6,23,,0,2101,1,1,90347502
11773787,6,5,0,0,317,1,2,31011656
12174551,7,13,,2,1036,1,1,6032797
12103894,4,8,,0,697,1,1,9072507
12153996,2,3,0,0,265,1,1,6764236
12166828,7,9,,0,668,1,1,6324101
11965582,4,9,,0,1893,1,1,18248523
11911394,4,16,,0,2243,1,1,21849833
11802915,7,21,,0,2311,1,1,29456222
11877615,2,2,,0,938,1,1,24019041
12347610,1,5,0,0,456,1,1,965151
11807338,3,6,0,2,1035,1,1,29121801
12364080,2,0,0,0,112,1,1,418069
9990545,18,482,,54,384272,1,1,116351872
1361263,30,99,0,0,12029,1,1,271215234
12167123,7,6,,0,356,1,1,6316214
12144869,2,0,0,0,119,1,1,7241477
11825874,4,22,,2,4891,1,1,28126627
12297411,2,40,,0,889,2,1,2142640
12120971,7,30,,0,1534,1,1,8216339
12299305,7,16,0,0,1314,1,1,2073262
12184098,7,9,0,0,357,2,1,5545102
12294903,2,29,,1,2047,1,2,2223549
12196007,2,2,,0,642,1,1,5004394
12291901,2,36,,0,2390,1,1,2384089
12215986,1,46,0,1,2960,1,1,4405059
11852986,6,8,0,0,829,2,1,25460863
12300143,36,2,0,0,820,1,2,2060188
12200909,30,44,,0,2306,1,1,4831664
11811170,7,39,,0,6685,1,1,29068048
12073820,7,1,0,0,368,2,1,10361214
11805024,7,26,0,0,1763,1,1,29297301
11850626,7,68,,2,22602,1,1,25744623
11720577,16,178,,25,34073,1,1,36618581
11999937,7,10,0,0,752,3,1,15216410
12181136,4,15,0,0,677,1,1,5698114
8512141,,12,0,0,1632,1,1,147113756
11961646,7,15,,0,1963,1,1,18574404
12176473,7,5,0,0,1822,1,1,5937804
12148913,4,29,,0,1107,1,1,7007272
11875583,2,14,0,1,994,1,1,24111778
12322767,23,0,0,0,227,1,1,1222772
12092978,7,13,0,0,303,1,1,9566422
11817413,7,3,0,2,381,1,1,28859101
12029288,10,5,0,0,1861,1,1,12754994
11924541,10,1,0,0,265,1,1,20920890
11950312,2,211,,13,26362,1,1,19446596
11692413,7,3,0,0,728,1,1,39336910
12357220,3,4,0,0,394,1,1,705266
12133602,2,82,,1,5019,2,1,7767849
12301754,23,4,0,0,400,1,1,2002891
12324823,3,10,0,0,1069,1,2,1199987
11786390,7,18,,0,1506,1,1,30480576
11986908,10,3,0,0,994,1,1,16467541
11788982,7,0,0,0,104,1,1,30360527
12298976,7,2,0,0,1063,1,1,2081661
11885606,4,9,,1,967,1,1,23654679
11629036,4,16,0,4,1210,1,1,45168119
11896404,10,20,,5,3066,1,1,22896057
12214542,1,108,0,0,5627,1,1,4457636
11920082,,4,0,0,6831,1,1,21233120
12082442,4,11,0,0,274,1,1,10016274
11593417,30,8,,0,1018,1,1,47355989
12202920,2,15,,0,1064,2,1,4757728
11915716,4,13,0,0,1968,1,1,21526679
12227194,2,73,,3,3032,1,1,4124084
12164454,6,8,0,0,702,2,1,6417334
12207794,2,9,0,0,168,1,1,4634982
12037920,4,54,,0,3204,1,1,11899335
12280004,2,13,0,0,876,1,1,2852408
12364767,7,6,,0,314,1,2,367482
11830041,7,20,0,0,2368,1,1,27750227
11956860,3,4,,0,664,1,1,18983082
12126300,7,4,0,0,557,2,1,8048863
12095184,7,4,0,0,87,1,1,9441080
12258078,2,1,0,0,142,1,1,3564954
12303159,7,0,0,0,136,1,1,1978024
12071339,7,6,,0,606,1,1,10445113
12067741,7,2,0,0,263,1,1,10552814
12208347,2,4,0,0,654,1,1,4598360
12247438,2,4,0,0,127,1,1,3792183
12366904,2,0,0,0,114,1,2,221896
12032172,7,9,0,0,757,1,1,12408767
11832971,7,8,,0,566,1,1,27486052
9819225,18,78,,4,12579,1,1,120767595
7002604,9,66,,0,7649,1,1,181632465
11768736,7,20,0,2,3453,1,1,31558023
10704011,8,85,,0,9674,1,1,90816377
12363758,30,3,0,0,251,1,1,441059
10831607,4,5,0,0,420,1,1,86077260
8615818,30,10,0,0,1136,1,1,145222822
11783247,6,9,0,2,795,1,1,30582885
12286668,7,0,0,0,174,1,1,2599442
11768744,7,12,0,2,1568,1,1,31557808
12217997,4,2,,3,419,1,1,4328396
11820895,7,2,0,0,244,2,1,28584297
12133063,7,3,0,0,211,1,1,7781551
12132311,23,17,0,1,2126,1,1,7801669
11910909,2,0,0,1,228,1,1,21871386
11827530,10,0,0,0,709,1,1,27983493
5521457,30,75,0,0,6041,1,1,208225102
12293013,2,17,,0,1013,1,1,2323181
11893603,4,0,0,1,783,1,1,23123456
12288295,2,1,0,0,256,1,1,2517073
12068529,7,128,,6,5899,1,1,10533627
12183326,7,12,,0,1700,1,1,5598534
11775742,3,1,,0,539,1,1,30826753
12289985,4,9,0,0,510,1,1,2442050
11872937,10,14,,1,5280,1,1,24203092
12363442,30,0,0,0,179,1,1,477020
12147774,2,8,0,0,1698,1,1,7075864
11846733,7,14,0,1,942,1,1,26148111
11806391,4,6,,0,1008,1,1,29197817
9110877,10,99,0,0,19908,1,1,130437335
11988624,3,20,,0,4869,1,2,16309998
11912645,3,7,0,0,1877,1,1,21767629
11998386,2,2,0,0,175,1,1,15381464
12311395,36,7,0,0,664,1,1,1557164
10566839,6,14,,0,13197,1,1,95800305
11830023,3,3,,0,1091,1,1,27751781
11980712,7,2,0,0,273,1,1,17018509
11871938,7,33,0,1,4952,1,1,24245781
12133780,4,45,,0,4172,1,1,7763305
12160982,2,5,0,0,814,1,1,6546715
11835216,7,41,,11,34333,1,1,27295670
12103102,4,20,,0,2081,1,1,9121222
12175973,7,7,0,0,323,1,1,5956821
12305471,36,4,0,1,912,1,1,1890193
12167023,7,12,,4,1950,2,1,6318388
12191665,,0,,0,521,1,1,5160276
12036921,3,4,0,0,689,1,1,11974800
10844704,4,12,0,4,33491,1,1,85605007
11772590,7,12,0,0,1126,1,1,31114318
12128024,7,41,,4,1568,1,2,7997007
11427258,7,12,0,4,4724,1,1,56458233
11799306,4,60,,4,7428,1,2,29723887
11831454,3,16,,2,10949,1,1,27624868
12255225,23,13,0,0,998,1,1,3682164
12153112,2,25,,6,1367,1,1,6814697
12296290,2,16,,0,1087,2,1,2170439
9150198,8,19,0,0,4674,1,1,129261211
12350777,7,26,,0,848,1,1,790614
12347692,30,5,0,0,198,1,1,963565
11801748,3,218,,61,94900,1,1,29541072
12115558,7,8,,1,760,1,1,8525308
11966418,7,6,0,0,295,1,2,18202313
12334735,7,8,0,0,144,1,1,1115999
12291860,2,13,,2,1685,1.75,4,2385776
11779555,,17,,0,9903,1,1,30716391
12365084,23,5,0,0,335,1,1,356054
12365520,23,12,0,0,732,1,3,336201
12363381,23,5,0,0,439,1,1,486535
11540427,18,106,,0,103231,1,1,50703816
12287911,2,13,,0,587,1,1,2528978
12207876,2,22,,1,1670,1,1,4632797
12160789,2,51,,0,2587,1,1,6552962
12338138,2,21,0,1,671,1,1,1096542
12316473,2,7,0,0,395,1,1,1313916
12051277,7,97,,2,12508,1,1,11124856
11886307,10,38,,2,5151,1,1,23605305
12282202,2,2,0,0,266,1,1,2771110
12029734,2,6,0,0,497,1,1,12700935
12233913,2,4,0,0,136,2,1,3964064
12196524,2,10,,0,697,1,1,4988072
11931309,,7,0,1,1569,1,1,20565322
11941140,7,30,,2,2014,1,1,19983044
12218402,2,0,0,0,68,1,1,4320686
12200005,2,1,0,0,124,1,1,4855732
11832786,7,8,0,0,875,1,1,27496261
11948834,12,3,0,0,599,1,1,19539758
12267837,2,0,0,0,201,1,1,3376035
12292066,2,21,,1,1365,1,3,2350973
11952478,7,17,0,1,4180,1,1,19303264
10784981,4,6,0,0,525,1,1,87522847
3526618,,36,0,0,51,1,1,237773441
12211521,2,8,,0,402,2,1,4538942
12347298,7,2,0,0,154,1,1,996158
12291796,2,36,,1,1528,1,1,2387818
11319341,,12,0,0,5396,1,2,64446761
12257160,10,2,0,1,735,1,1,3621124
12211240,2,5,0,0,265,1,1,4548265
12268216,2,12,,0,1245,1,1,3362946
12289548,2,12,0,0,258,1,1,2478186
12301703,36,27,,0,1689,1,1,2004247
5110637,,7,0,0,848,1,1,216932226
11953687,6,10,,0,1612,1,1,19200981
12365399,2,1,0,0,50,2,1,343005
11897465,7,4,0,0,570,2,1,22814590
12191308,2,78,,9,4354,1,2,5174404
12000435,7,14,0,0,1114,1,1,15191158
12101843,7,6,0,0,524,1,1,9167424
12079170,7,1,0,0,1470,1,1,10167036
12230427,2,64,,7,3061,1,3,4039021
12076211,7,68,,1,5668,1,1,10280160
1081361,,16,0,0,18075,1,1,277526685
10214194,8,11,0,0,2182,1,1,109695999
12073183,4,14,,0,876,1,1,10378157
12298164,23,101,,1,19516,1,2,2104502
11869400,7,0,0,0,331,1,2,24349207
12032105,1,5,0,0,352,2,1,12416047
11795206,7,9,0,0,798,1,1,29982548
12312415,2,0,0,0,107,1,1,1526650
12359762,30,1,0,0,252,1,1,605919
11983631,10,5,,0,1400,1,1,16749461
12035278,7,5,0,0,409,1,1,12080250
11200097,9,143,,42,127913,1,2,70574042
12038327,12,7,0,0,2421,1,1,11856233
12109378,7,7,,0,440,2,1,8798383
11259322,21,198,,9,39863,1,2,67402438
12308122,36,2,0,0,244,1,1,1744696
12114692,7,15,,0,1447,1,1,8554212
11780890,25,6,,0,5726,1,1,30668028
12010629,7,25,0,0,898,1,1,14276296
11827987,10,2,0,0,1789,1,2,27932078
6454268,30,8,0,0,413,1,1,193170777
12116149,23,29,0,0,8505,1,1,8481004
11930337,1,7,0,0,1831,1,1,20624003
12285744,1,5,,0,546,1,1,2656955
12365430,30,6,0,0,263,1,2,341117
11880688,7,12,,1,860,1,1,23861584
12191459,6,0,0,0,628,1,2,5168811
12263097,12,44,0,1,1408,1,1,3477889
11846406,6,13,,1,2606,1,1,26175152
11894472,7,15,0,0,1059,1,2,23050077
12309903,3,21,0,0,1756,1,1,1651089
12232083,4,2,0,0,334,1,1,3990555
12010584,4,127,,18,9104,1,1,14286939
12253883,2,13,0,0,377,1,1,3705545
10049263,17,37,,0,109188,1,1,114887844
11868782,6,4,0,1,516,1,1,24371745
12214745,2,3,0,0,310,1,1,4450071
11786678,7,4,,0,736,1,1,30472281
12350859,2,2,,0,54,1,1,787327
11827341,4,31,,5,5258,1,2,27993797
12217943,2,7,,0,447,1,2,4330117
12182720,30,7,0,0,186,1,1,5620286
11961676,12,25,0,1,5168,1,1,18572080
12206932,2,16,,2,1320,1,1,4653386
11980413,6,7,0,0,608,1,1,17033776
12075278,4,15,0,0,980,1,1,10308842
12347140,24,1,0,1,644,1,2,1010678
12203532,2,7,,2,749,1,1,4747194
